Timestamp,Albedo
2016-06-04,0.662690661
2016-06-05,0.662206361
2016-06-06,0.65363934
2016-06-07,0.651701347
2016-06-08,0.662356036
2016-06-09,0.653602621
2016-06-10,0.659884779
2016-06-11,0.645856836
2016-06-12,0.679698844
2016-06-13,0.664339896
2016-06-14,0.676271004
2016-06-15,0.685293622
2016-06-16,0.680704486
2016-06-17,0.669207688
2016-06-18,0.645033084
2016-06-19,0.626500195
2016-06-20,0.610228723
2016-06-21,0.583484688
2016-06-22,0.577308423
2016-06-23,0.580680275
2016-06-24,0.586959456
2016-06-25,0.573840938
2016-06-26,0.562396406
2016-06-27,0.586552054
2016-06-28,0.85192315
2016-06-29,0.788418104
2016-06-30,0.715998675
2016-07-01,0.719263474
2016-07-02,0.720641817
2016-07-03,0.713708755
2016-07-04,0.722473416
2016-07-05,0.640357417
2016-07-06,0.678621178
2016-07-07,0.927250625
2016-07-10,0.811073761
2016-07-11,0.79693965
2016-07-12,0.78819054
2016-07-13,0.779974153
2016-07-14,0.771991146
2016-07-15,0.769001559
2016-07-16,0.757321639
2016-07-17,0.818526009
2016-07-18,0.764675694
2016-07-19,0.750218154
2016-07-20,0.760780911
2016-07-21,0.755087108
2016-07-22,0.748616591
2016-07-23,0.736907077
2016-07-24,0.718989475
2016-07-25,0.684212547
2016-07-26,0.692596246
2016-07-27,0.674019562
2016-07-28,0.656691115
2016-07-29,0.644781943
2016-07-30,0.635911068
2016-07-31,0.620276845
2016-08-01,0.606417113
2016-08-02,0.585654066
2016-08-03,0.57750736
2016-08-04,0.592144408
2016-08-05,0.557295759
2016-08-06,0.566383076
2016-08-07,0.585657183
2016-08-08,0.543008438
2016-08-09,0.530790734
2016-08-10,0.54411082
2016-08-11,0.531759786
2016-08-12,0.521100411
2016-08-13,0.519911209
2016-08-14,0.499050011
2016-08-15,0.492114983
2016-08-16,0.475718992
2016-08-17,0.476893348
2016-08-18,0.535359755
2016-08-19,0.583945653
2016-08-20,0.476667372
2016-08-21,0.451065208
2016-08-22,0.451584398
2016-08-23,0.449491513
2016-08-24,0.498593729
2016-08-25,0.636296747
2016-08-26,0.65947264
2016-08-27,0.793082589
2016-08-28,0.591909455
2016-08-29,0.545521171
2016-08-30,0.494841756
2016-08-31,0.465568292
2016-09-01,0.436317296
2016-09-02,0.464931796
2016-09-03,0.475531645
2016-09-04,0.491067936
2016-09-05,0.468609122
2016-09-06,0.469462997
2016-09-07,0.471491794
2016-09-08,0.434859798
2016-09-09,0.448899149
2016-09-10,0.515583606
2016-09-11,0.519425558
2016-09-12,0.496584513
2016-09-13,0.467324878
2016-09-14,0.448098644
2016-09-15,0.469987907
2016-09-16,0.583570134
2016-09-17,0.749003551
2016-09-18,0.686001581
2016-09-19,0.610571867
2016-09-20,0.582545493
2016-09-21,0.532352855
2016-09-22,0.482945575
2016-09-23,0.585521635
2016-09-24,0.691685275
2016-09-25,0.603640006
2016-09-26,0.503631087
2016-09-27,0.563950935
2016-09-28,0.703427077
2016-09-29,0.678617018
2016-09-30,0.5757177
2016-10-01,0.5092816
2016-10-02,0.595476848
2016-10-03,0.546956451
2016-10-04,0.513877985
2016-10-05,0.425390789
2016-10-06,0.389168777
2016-10-07,0.40311867
2016-10-08,0.412221886
2016-10-09,0.479185654
2016-10-10,0.510624573
2016-10-11,0.526014823
2016-10-12,0.430754202
2016-10-13,0.401813838
2016-10-14,0.42290961
2016-10-15,0.399008329
2016-10-16,0.425501519
2016-10-17,0.374910612
2016-10-18,0.430942173
2016-10-19,0.361928598
2016-10-20,0.55113894
2016-10-21,0.615957055
2016-10-22,0.51815553
2016-10-23,0.54103673
2016-10-24,0.50433069
2016-10-25,0.408634789
2016-10-26,0.370968729
2016-10-27,0.37805759
2016-10-28,0.420788065
2016-10-29,0.654777614
2016-10-30,0.549251143
2016-10-31,0.414330851
2016-11-01,0.375176646
2016-11-02,0.400550594
2016-11-03,0.373538219
2016-11-04,0.35166079
2016-11-05,0.524628834
2016-11-06,0.814882057
2016-11-07,0.698726777
2016-11-08,0.63222024
2016-11-09,0.577581102
2016-11-10,0.491998706
2016-11-11,0.403265072
2016-11-12,0.398163518
2016-11-13,0.402832269
2016-11-14,0.371796721
2016-11-15,0.361139172
2016-11-16,0.346479952
2016-11-17,0.326098779
2016-11-18,0.307300979
2016-11-19,0.403911407
2016-11-20,0.336446838
2016-11-21,0.335031237
2016-11-22,0.321033919
2016-11-23,0.312996668
2016-11-24,0.327962962
2016-11-25,0.306463803
2016-11-26,0.313001402
2016-11-27,0.328392592
2016-11-28,0.321489413
2016-11-29,0.305329746
2016-11-30,0.314233363
2016-12-01,0.343665678
2016-12-02,0.290842878
2016-12-03,0.493964386
2016-12-04,0.70774826
2016-12-05,0.573043151
2016-12-06,0.450155382
2016-12-07,0.523996387
2016-12-08,0.557545202
2016-12-09,0.596288489
2016-12-10,0.523610994
2016-12-11,0.460852259
2016-12-12,0.446648004
2016-12-13,0.397347192
2016-12-14,0.569428899
2016-12-15,0.742155725
2016-12-16,0.550687136
2016-12-17,0.559832001
2016-12-18,0.447805338
2016-12-19,0.390600332
2016-12-21,0.41792379
2016-12-22,0.427297495
2016-12-23,0.432084105
2016-12-24,0.71769028
2016-12-26,0.761576313
2016-12-27,0.680138754
2016-12-28,0.600289813
2016-12-29,0.845903056
2016-12-30,0.924361332
2016-12-31,0.761516957
2017-01-03,0.969139534
2017-01-04,0.901486328
2017-01-05,0.86888107
2017-01-07,0.816395879
2017-01-08,0.697504406
2017-01-09,0.757122621
2017-01-10,0.899521453
2017-01-11,0.871800956
2017-01-12,0.91888826
2017-01-13,0.879476853
2017-01-14,0.894539732
2017-01-16,0.92299946
2017-01-17,0.94356153
2017-01-18,0.892491585
2017-01-19,0.82463378
2017-01-20,0.792471804
2017-01-21,0.787276369
2017-01-22,0.740642
2017-01-23,0.735917693
2017-01-24,0.806056577
2017-01-25,0.884436699
2017-01-27,0.809144737
2017-01-28,0.932766538
2017-01-29,0.943368742
2017-01-30,0.806003481
2017-01-31,0.680797554
2017-02-01,0.682769092
2017-02-02,0.648492978
2017-02-03,0.64834177
2017-02-04,0.641678274
2017-02-05,0.643387543
2017-02-06,0.638672555
2017-02-07,0.639011385
2017-02-08,0.6108219
2017-02-09,0.713973302
2017-02-10,0.780564785
2017-02-11,0.704857966
2017-02-12,0.661916488
2017-02-13,0.649278106
2017-02-14,0.63449721
2017-02-15,0.617182761
2017-02-16,0.649427922
2017-02-17,0.754961342
2017-02-18,0.633633571
2017-02-19,0.719165934
2017-02-20,0.623135637
2017-02-21,0.683562768
2017-02-22,0.950889486
2017-02-23,0.937641262
2017-02-24,0.904036242
2017-02-28,0.770466037
2017-03-01,0.758083113
2017-03-02,0.812168772
2017-03-03,0.809594774
2017-03-04,0.861513922
2017-03-05,0.832506289
2017-03-06,0.917086955
2017-03-07,0.929918314
2017-03-08,0.905603123
2017-03-10,0.922961673
2017-03-12,0.86381435
2017-03-13,0.825838556
2017-03-14,0.825035004
2017-03-15,0.845313652
2017-03-16,0.812349047
2017-03-17,0.769017733
2017-03-18,0.77467397
2017-03-19,0.885869329
2017-03-20,0.941616721
2017-03-25,0.78237886
2017-03-26,0.856868122
2017-03-27,0.956428729
2017-03-28,0.943980951
2017-03-29,0.898576099
2017-03-30,0.832825967
2017-04-02,0.875749076
2017-04-03,0.769668749
2017-04-04,0.802996305
2017-04-05,0.764318772
2017-04-07,0.796366064
2017-04-08,0.750403927
2017-04-09,0.791264593
2017-04-10,0.720231928
2017-04-11,0.748737829
2017-04-12,0.929278319
2017-04-14,0.794187721
2017-04-15,0.850921707
2017-04-17,0.876693862
2017-04-18,0.828202254
2017-04-19,0.722459439
2017-04-20,0.713363178
2017-04-21,0.709916794
2017-04-22,0.727106841
2017-04-23,0.825535112
2017-04-24,0.802021807
2017-04-25,0.707437489
2017-04-26,0.757275719
2017-04-27,0.806001371
2017-04-28,0.80620425
2017-04-29,0.895597172
2017-04-30,0.72973938
2017-05-01,0.745286223
2017-05-02,0.752151873
2017-05-03,0.701565066
2017-05-04,0.747876634
2017-05-05,0.734378759
2017-05-06,0.733216949
2017-05-07,0.788131245
2017-05-08,0.708902939
2017-05-09,0.738573438
2017-05-10,0.853268871
2017-05-11,0.760379333
2017-05-12,0.704191928
2017-05-13,0.696424276
2017-05-14,0.729312086
2017-05-15,0.685777566
2017-05-16,0.761284402
2017-05-17,0.749745073
2017-05-18,0.684750009
2017-05-19,0.724759579
2017-05-20,0.687016822
2017-05-21,0.812254021
2017-05-22,0.889604563
2017-05-23,0.833563611
2017-05-24,0.829818451
2017-05-25,0.814189572
2017-05-26,0.846682485
2017-05-27,0.80397238
2017-05-28,0.829407833
2017-05-29,0.86042062
2017-05-30,0.93117888
2017-05-31,0.785119918
2017-06-01,0.75723899
2017-06-02,0.767470632
2017-06-03,0.830156524
2017-06-04,0.826803655
2017-06-05,0.833366088
2017-06-06,0.861906623
2017-06-07,0.739878069
2017-06-08,0.803006573
2017-06-09,0.73215693
2017-06-10,0.738603081
2017-06-11,0.700712899
2017-06-12,0.687491928
2017-06-13,0.679738066
2017-06-14,0.683477766
2017-06-15,0.67316815
2017-06-16,0.669790788
2017-06-17,0.692632198
2017-06-18,0.691195318
2017-06-19,0.685548953
2017-06-20,0.684901619
2017-06-21,0.687350426
2017-06-22,0.679425211
2017-06-23,0.678813253
2017-06-24,0.697100216
2017-06-25,0.658946321
2017-06-26,0.655844263
2017-06-27,0.665119409
2017-06-28,0.634531685
2017-06-29,0.653701485
2017-06-30,0.693704431
2017-07-01,0.739343537
2017-07-02,0.815587345
2017-07-03,0.74816531
2017-07-04,0.71047758
2017-07-05,0.706473873
2017-07-06,0.71684731
2017-07-07,0.714659826
2017-07-08,0.680931247
2017-07-09,0.661566736
2017-07-10,0.662886422
2017-07-11,0.686419606
2017-07-12,0.721621944
2017-07-13,0.6762252
2017-07-14,0.66306771
2017-07-15,0.640812527
2017-07-16,0.633288085
2017-07-17,0.626167432
2017-07-18,0.60566122
2017-07-19,0.593831298
2017-07-20,0.570563195
2017-07-21,0.606847359
2017-07-22,0.545398798
2017-07-23,0.565823494
2017-07-24,0.556540635
2017-07-25,0.543527092
2017-07-26,0.52778796
2017-07-27,0.516958629
2017-07-28,0.504182943
2017-07-29,0.490730938
2017-07-30,0.477786479
2017-07-31,0.471253627
2017-08-01,0.449866095
2017-08-02,0.433797524
2017-08-03,0.424757762
2017-08-04,0.418924062
2017-08-05,0.419886133
2017-08-06,0.432006516
2017-08-07,0.441889862
2017-08-08,0.41313889
2017-08-09,0.41770508
2017-08-10,0.448022465
2017-08-11,0.437663785
2017-08-12,0.405991009
2017-08-13,0.373493632
2017-08-14,0.408392969
2017-08-15,0.437212702
2017-08-16,0.392965532
2017-08-17,0.397440203
2017-08-18,0.38742818
2017-08-19,0.368945805
2017-08-20,0.374182147
2017-08-21,0.376268682
2017-08-22,0.398403498
2017-08-23,0.410815658
2017-08-24,0.438997567
