date,MCD43A3,MOD09GA,MOD10A1,AWS,glacier_fraction_MCD43A3,glacier_fraction_MOD09GA,glacier_fraction_MOD10A1,glacier_fraction,solar_zenith_MCD43A3,solar_zenith_MOD09GA,solar_zenith_MOD10A1,solar_zenith,ndsi_MCD43A3,ndsi_MOD09GA,ndsi_MOD10A1,ndsi,pixel_id_MCD43A3,pixel_id_MOD09GA,pixel_id_MOD10A1,pixel_id
2003-08-22,0.173,0.19081109775,0.16999999999999998,0.12,1.0,1.0,1.0,1.0,-999.0,39.11,-999.0,39.11,-999.0,0.5765178773,5730.0,0.5765178773,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2003-08-23,0.1735,,,0.42,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2003-08-24,0.1745,,,0.41,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2003-08-25,0.1745,0.21314991379999998,0.2,0.44,1.0,1.0,1.0,1.0,-999.0,43.32,-999.0,43.32,-999.0,0.51867140515,5557.0,0.51867140515,9428025677.0,9428025677.0,9430025675.0,9428025677.0
2003-08-26,0.175,,,0.53,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2003-08-27,0.177,,,0.57,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2003-08-28,0.177,,,0.49,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2003-08-29,0.1785,0.20939348435,0.215,0.48,1.0,1.0,1.0,1.0,-999.0,44.05,-999.0,44.05,-999.0,0.32940050805,4086.0,0.32940050805,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2003-08-30,0.1815,0.1534000161,0.16,0.5,1.0,1.0,1.0,1.0,-999.0,43.63,-999.0,43.63,-999.0,0.7761061947,7429.0,0.7761061947,9428025677.0,9430025675.0,9428025677.0,9428025677.0
2003-08-31,0.186,0.16478020464999998,,0.54,1.0,1.0,,1.0,-999.0,42.3,,42.3,-999.0,0.5655792856,,0.5655792856,9428025677.0,9428025677.0,,9428025677.0
2003-09-01,0.185,0.1491884975,0.155,0.5,1.0,1.0,1.0,1.0,-999.0,45.08,-999.0,45.08,-999.0,0.476076555,5214.0,0.476076555,9428025677.0,9430025675.0,9428025677.0,9428025677.0
2003-09-02,,0.18720952105,0.19,0.43,,1.0,1.0,1.0,,43.3,-999.0,43.3,,0.7390826959500001,7744.0,0.7390826959500001,,9428025677.0,9428025677.0,9428025677.0
2003-09-03,0.184,0.1439125558,,0.46,1.0,1.0,,1.0,-999.0,46.635000000000005,,46.635000000000005,-999.0,0.6465868935,,0.6465868935,9428025677.0,9428025677.0,,9428025677.0
2003-09-04,0.185,0.12957331233,0.06,0.49,1.0,1.0,1.0,1.0,-999.0,44.425,-999.0,44.425,-999.0,0.58526824275,5870.0,0.58526824275,9428025677.0,9428025677.0,9430025675.0,9428025677.0
2003-09-05,0.185,0.119290371,,0.52,1.0,1.0,,1.0,-999.0,48.28,,48.28,-999.0,-0.02121433797,,-0.02121433797,9428025677.0,9430025675.0,,9428025677.0
2003-09-06,0.185,0.12068605162500001,0.07,0.59,1.0,1.0,1.0,1.0,-999.0,45.675,-999.0,45.675,-999.0,0.8048749335500001,7383.0,0.8048749335500001,9428025677.0,9428025677.0,9430025675.0,9428025677.0
2003-09-07,0.159,0.1916078484,0.13,0.69,1.0,1.0,1.0,1.0,-999.0,44.77,-999.0,44.77,-999.0,0.6323474354,5195.5,0.6323474354,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2003-09-08,0.159,,,0.62,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2003-09-09,0.159,,,0.52,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2003-09-13,,0.6944430525,0.66,0.63,,1.0,1.0,1.0,,47.89,-999.0,47.89,,0.7557487072,7413.0,0.7557487072,,9428025677.0,9428025677.0,9428025677.0
2003-09-23,0.384,,,0.66,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2003-09-24,0.385,,,0.73,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2003-09-25,0.385,,,0.73,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2003-09-26,0.386,0.6571970647,0.7,0.75,1.0,1.0,1.0,1.0,-999.0,54.105000000000004,-999.0,54.105000000000004,-999.0,0.9136272916,9206.0,0.9136272916,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2003-09-27,0.387,0.6033274758,0.575,0.76,1.0,1.0,1.0,1.0,-999.0,52.715,-999.0,52.715,-999.0,0.9239790078000001,9163.5,0.9239790078000001,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2003-09-28,0.393,,0.67,0.74,1.0,,1.0,1.0,-999.0,,-999.0,,-999.0,,8333.0,8333.0,9428025677.0,,9428025677.0,9428025677.0
2003-09-29,0.394,,,0.68,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2003-09-30,0.395,,0.46,0.71,1.0,,1.0,1.0,-999.0,,-999.0,,-999.0,,7022.0,7022.0,9428025677.0,,9428025677.0,9428025677.0
2004-06-03,,0.5760240287,0.5700000000000001,0.67,,1.0,1.0,1.0,,28.3,-999.0,28.3,,0.84623429585,8294.0,0.84623429585,,9428025677.0,9428025677.0,9428025677.0
2004-06-04,,0.696082581,0.63,0.66,,1.0,1.0,1.0,,29.96,-999.0,29.96,,0.9460830955,9381.0,0.9460830955,,9428025677.0,9428025677.0,9428025677.0
2004-06-19,,0.5886685547,0.54,0.66,,1.0,1.0,1.0,,27.28,-999.0,27.28,,0.9009801458,8490.0,0.9009801458,,9428025677.0,9428025677.0,9428025677.0
2004-06-21,,,0.41,0.63,,,1.0,1.0,,,-999.0,,,,7998.0,7998.0,,,9430025675.0,9430025675.0
2004-06-29,,0.6263916691,0.5800000000000001,0.58,,1.0,1.0,1.0,,30.19,-999.0,30.19,,0.90651833345,8985.0,0.90651833345,,9428025677.0,9428025677.0,9428025677.0
2004-07-09,0.26,,,0.74,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2004-07-10,,0.59607179715,0.585,0.66,,1.0,1.0,1.0,,32.96,-999.0,32.96,,0.8831817355,8810.5,0.8831817355,,9428025677.0,9428025677.0,9428025677.0
2004-07-12,0.286,,,0.67,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2004-07-13,0.286,,,0.59,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2004-07-14,0.286,,,0.57,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2004-07-15,0.284,,0.53,0.56,1.0,,1.0,1.0,-999.0,,-999.0,,-999.0,,9184.0,9184.0,9428025677.0,,9428025677.0,9428025677.0
2004-07-16,0.282,,,0.56,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2004-07-17,0.33799999999999997,0.5656479117,,0.56,1.0,1.0,,1.0,-999.0,33.44,,33.44,-999.0,0.90521474705,,0.90521474705,9428025677.0,9428025677.0,,9428025677.0
2004-07-18,0.33899999999999997,,,0.53,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2004-07-19,0.33999999999999997,,,0.54,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2004-07-20,0.33999999999999997,,,0.55,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2004-07-21,0.3405,,,0.56,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2004-07-22,0.3405,,,0.52,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2004-07-23,0.396,,,0.51,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2004-07-24,0.396,0.540604176,0.54,0.5,1.0,1.0,1.0,1.0,-999.0,34.205,-999.0,34.205,-999.0,0.9056313672,9006.0,0.9056313672,9430025675.0,9428025677.0,9428025677.0,9430025675.0
2004-07-25,0.459,0.3115097601,,0.51,1.0,1.0,,1.0,-999.0,31.81,,31.81,-999.0,0.5721009842,,0.5721009842,9428025677.0,9430025675.0,,9428025677.0
2004-07-26,0.395,,,0.51,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2004-07-27,0.395,,,0.5,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2004-07-28,0.395,,,0.49,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2004-07-29,0.395,,,0.49,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2004-07-30,0.395,,,0.47,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2004-07-31,0.395,0.3641554778,,0.38,1.0,1.0,,1.0,-999.0,35.25,,35.25,-999.0,0.840479311,,0.840479311,9430025675.0,9430025675.0,,9430025675.0
2004-08-01,0.395,,,0.29,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2004-08-02,,0.37996265155000003,0.37,0.26,,1.0,1.0,1.0,,36.705,-999.0,36.705,,0.8203888661500001,8065.0,0.8203888661500001,,9428025677.0,9428025677.0,9428025677.0
2004-08-05,,0.3462896703,0.31,0.29,,1.0,1.0,1.0,,35.31,-999.0,35.31,,0.863452188,8464.0,0.863452188,,9430025675.0,9430025675.0,9430025675.0
2004-08-09,0.217,,,0.21,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2004-08-10,0.218,,,0.22,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2004-08-11,0.237,,,0.2,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2004-08-12,0.237,0.2872336714,,0.24,1.0,1.0,,1.0,-999.0,36.95,,36.95,-999.0,0.7863247863,,0.7863247863,9430025675.0,9430025675.0,,9430025675.0
2004-08-13,0.236,0.23684109645,,0.24,1.0,1.0,,1.0,-999.0,38.74,,38.74,-999.0,0.5075403852,,0.5075403852,9430025675.0,9428025677.0,,9430025675.0
2004-08-14,0.235,,,0.23,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2004-08-15,0.235,0.2261714,0.20500000000000002,0.21,1.0,1.0,1.0,1.0,-999.0,37.01,-999.0,37.01,-999.0,0.41934187735,4120.5,0.41934187735,9430025675.0,9428025677.0,9428025677.0,9430025675.0
2004-08-16,0.235,,,0.19,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2004-08-17,0.235,,,0.16,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2004-08-18,0.236,,,0.13,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2004-08-19,0.236,,,0.2,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2004-08-20,0.236,,,0.28,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2004-08-21,0.196,,,0.28,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2004-08-26,,,0.62,0.9,,,1.0,1.0,,,-999.0,,,,8348.0,8348.0,,,9430025675.0,9430025675.0
2004-08-31,,0.2517749636,0.22499999999999998,0.64,,1.0,1.0,1.0,,42.43,-999.0,42.43,,0.2101639456,2031.5,0.2101639456,,9428025677.0,9428025677.0,9428025677.0
2004-09-07,,0.6710645222,,0.81,,1.0,,1.0,,44.99,,44.99,,0.2136850783,,0.2136850783,,9430025675.0,,9430025675.0
2004-09-21,,0.8508023798,0.955,0.81,,1.0,1.0,1.0,,53.0,-999.0,53.0,,0.7488451668,7051.0,0.7488451668,,9430025675.0,9428025677.0,9430025675.0
2004-09-24,,0.74993009695,0.75,0.75,,1.0,1.0,1.0,,52.465,-999.0,52.465,,0.88954212215,8802.0,0.88954212215,,9428025677.0,9428025677.0,9428025677.0
2004-09-27,0.454,,0.49,0.69,1.0,,1.0,1.0,-999.0,,-999.0,,-999.0,,8605.0,8605.0,9430025675.0,,9430025675.0,9430025675.0
2004-09-28,0.452,0.6863478764,0.73,0.68,1.0,1.0,1.0,1.0,-999.0,55.120000000000005,-999.0,55.120000000000005,-999.0,0.9131348428,9076.0,0.9131348428,9430025675.0,9428025677.0,9428025677.0,9430025675.0
2004-09-29,0.452,,,0.69,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2004-09-30,0.453,,,0.72,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2005-06-20,,0.6761543312,0.68,0.71,,1.0,1.0,1.0,,32.04,-999.0,32.04,,0.9335470085,9292.0,0.9335470085,,9428025677.0,9428025677.0,9428025677.0
2005-06-21,,0.6829160863,0.585,0.68,,1.0,1.0,1.0,,28.59,-999.0,28.59,,0.9539502401,9463.5,0.9539502401,,9428025677.0,9428025677.0,9428025677.0
2005-07-21,,0.5625375002999999,0.51,0.56,,1.0,1.0,1.0,,31.205,-999.0,31.205,,0.9193294080000001,9141.5,0.9193294080000001,,9428025677.0,9428025677.0,9428025677.0
2005-07-24,0.25,,,0.56,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2005-07-25,0.25,0.5665221837,0.53,0.56,1.0,1.0,1.0,1.0,-999.0,33.44,-999.0,33.44,-999.0,0.8968065453,8899.0,0.8968065453,9430025675.0,9430025675.0,9430025675.0,9430025675.0
2005-07-26,0.25,,,0.56,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2005-07-27,0.281,,,0.54,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2005-07-28,0.281,,,0.54,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2005-07-29,0.281,0.3200598512,,0.55,1.0,1.0,,1.0,-999.0,36.29,,36.29,-999.0,0.4935606061,,0.4935606061,9430025675.0,9430025675.0,,9430025675.0
2005-07-30,0.269,,,0.53,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2005-07-31,0.2925,0.3554871264,,0.48,1.0,1.0,,1.0,-999.0,37.93,,37.93,-999.0,0.8021253206,,0.8021253206,9428025677.0,9430025675.0,,9428025677.0
2005-08-01,0.29200000000000004,,,0.42,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-08-02,0.2915,0.3191121118,,0.37,1.0,1.0,,1.0,-999.0,39.67,,39.67,-999.0,0.5310269083,,0.5310269083,9428025677.0,9430025675.0,,9428025677.0
2005-08-03,0.2915,,0.52,0.34,1.0,,1.0,1.0,-999.0,,-999.0,,-999.0,,9208.0,9208.0,9428025677.0,,9428025677.0,9428025677.0
2005-08-04,0.2885,,,0.32,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-08-05,0.28900000000000003,0.38148549915,0.46,0.27,1.0,1.0,1.0,1.0,-999.0,37.4,-999.0,37.4,-999.0,0.86978157565,8818.0,0.86978157565,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2005-08-06,0.276,0.2964593753,0.41,0.24,1.0,1.0,1.0,1.0,-999.0,34.94,-999.0,34.94,-999.0,0.867245957,9024.0,0.867245957,9428025677.0,9430025675.0,9428025677.0,9428025677.0
2005-08-07,0.279,0.3182893575,,0.18,1.0,1.0,,1.0,-999.0,38.98,,38.98,-999.0,0.3126699293,,0.3126699293,9428025677.0,9430025675.0,,9428025677.0
2005-08-08,0.27949999999999997,,,0.17,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-08-09,0.257,,,0.19,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-08-10,0.2565,,,0.15,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-08-11,0.253,,0.24,0.21,1.0,,1.0,1.0,-999.0,,-999.0,,-999.0,,4055.0,4055.0,9428025677.0,,9430025675.0,9428025677.0
2005-08-12,0.254,,,0.56,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-08-13,0.242,0.30650804104999996,0.275,0.34,1.0,1.0,1.0,1.0,-999.0,36.715,-999.0,36.715,-999.0,0.6540082037999999,6377.5,0.6540082037999999,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2005-08-14,0.242,,,0.2,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-08-15,0.244,,,0.18,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-08-16,,0.278337579,,0.16,,1.0,,1.0,,37.2,,37.2,,0.0280838962,,0.0280838962,,9430025675.0,,9430025675.0
2005-08-17,0.2975,,,0.75,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-08-18,0.2985,,,0.75,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-08-19,0.29900000000000004,0.6615745417000001,0.63,0.54,1.0,1.0,1.0,1.0,-999.0,40.33,-999.0,40.33,-999.0,0.8968848159,8825.5,0.8968848159,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2005-08-20,0.316,,,0.24,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-08-21,0.3165,0.30605871935,0.35,0.19,1.0,1.0,1.0,1.0,-999.0,41.8,-999.0,41.8,-999.0,0.82104814455,8640.0,0.82104814455,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2005-08-22,0.237,,,0.14,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2005-08-23,0.238,,,0.69,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2005-08-24,0.32399999999999995,,,0.85,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-08-25,0.32499999999999996,0.5521831740500001,0.52,0.78,1.0,1.0,1.0,1.0,-999.0,40.2,-999.0,40.2,-999.0,0.7542366956,7330.5,0.7542366956,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2005-08-26,0.3255,0.7440456776,0.705,0.73,1.0,1.0,1.0,1.0,-999.0,42.144999999999996,-999.0,42.144999999999996,-999.0,0.9225323919,9134.5,0.9225323919,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2005-08-27,0.3265,0.5694873548999999,0.57,0.71,1.0,1.0,1.0,1.0,-999.0,40.98,-999.0,40.98,-999.0,0.85540746885,8739.0,0.85540746885,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2005-08-28,0.41,0.53941679825,0.52,0.59,1.0,1.0,1.0,1.0,-999.0,43.545,-999.0,43.545,-999.0,0.922672706,9100.0,0.922672706,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2005-08-29,0.411,,,0.42,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-08-30,0.412,,,0.64,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-08-31,0.441,,,0.54,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-09-01,0.435,,,0.41,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-09-02,0.436,,,0.24,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-09-03,0.438,,,0.33,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-09-04,0.439,,,0.5,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2005-09-06,,0.68272075965,0.78,0.79,,1.0,1.0,1.0,,46.93,-999.0,46.93,,0.7569273766,7904.0,0.7569273766,,9428025677.0,9428025677.0,9428025677.0
2005-09-17,,,0.845,0.72,,,1.0,1.0,,,-999.0,,,,7677.5,7677.5,,,9428025677.0,9428025677.0
2005-09-24,,0.7556709027,0.84,0.73,,1.0,1.0,1.0,,53.99,-999.0,53.99,,0.8331155122,8089.5,0.8331155122,,9428025677.0,9428025677.0,9428025677.0
2005-09-25,,0.7952623697,0.735,0.73,,1.0,1.0,1.0,,52.34,-999.0,52.34,,0.8521098726,8082.0,0.8521098726,,9428025677.0,9428025677.0,9428025677.0
2006-06-20,0.38,,,0.8,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2006-06-21,0.381,,,0.67,1.0,,,1.0,-999.0,,,,-999.0,,,,9430025675.0,,,9430025675.0
2006-06-22,0.3845,,,0.65,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-06-23,0.382,,,0.65,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-06-24,0.382,0.61805884535,0.5549999999999999,0.58,1.0,1.0,1.0,1.0,-999.0,28.63,-999.0,28.63,-999.0,0.9348319176,9356.0,0.9348319176,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2006-06-25,0.378,0.5042134087,0.5,0.57,1.0,1.0,1.0,1.0,-999.0,27.35,-999.0,27.35,-999.0,0.7851903114,7682.0,0.7851903114,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2006-06-26,0.378,,,0.57,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-06-27,0.3795,0.5080430483,0.42,0.57,1.0,1.0,1.0,1.0,-999.0,27.55,-999.0,27.55,-999.0,0.8550308598,7871.0,0.8550308598,9428025677.0,9428025677.0,9430025675.0,9428025677.0
2006-06-28,0.3795,0.5445119439999999,,0.57,1.0,1.0,,1.0,-999.0,30.6,,30.6,-999.0,0.9099178671,,0.9099178671,9428025677.0,9428025677.0,,9428025677.0
2006-06-29,0.3675,0.41852919945,0.38,0.57,1.0,1.0,1.0,1.0,-999.0,28.0,-999.0,28.0,-999.0,0.8107434466,7996.5,0.8107434466,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2006-06-30,0.3675,,,0.59,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-07-01,0.367,0.5783938683,0.525,0.66,1.0,1.0,1.0,1.0,-999.0,28.69,-999.0,28.69,-999.0,0.9119704872,9139.0,0.9119704872,9428025677.0,9430025675.0,9428025677.0,9428025677.0
2006-07-02,0.367,0.5237993434,,0.65,1.0,1.0,,1.0,-999.0,33.28,,33.28,-999.0,0.7937467157,,0.7937467157,9428025677.0,9430025675.0,,9428025677.0
2006-07-03,0.367,,,0.64,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-07-04,0.35850000000000004,0.38440523584999997,,0.64,1.0,1.0,,1.0,-999.0,27.94,,27.94,-999.0,0.64547469385,,0.64547469385,9428025677.0,9428025677.0,,9428025677.0
2006-07-05,0.35750000000000004,,,0.67,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-07-06,0.3405,0.4688121295,,0.63,1.0,1.0,,1.0,-999.0,28.4,,28.4,-999.0,0.2002839229,,0.2002839229,9428025677.0,9430025675.0,,9428025677.0
2006-07-07,0.3405,,,0.62,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-07-08,0.2905,,,0.66,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-07-09,0.29100000000000004,,,0.66,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-07-10,0.2905,,,0.62,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-07-11,0.28,,,0.61,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-07-12,0.27949999999999997,,,0.64,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-07-13,0.27649999999999997,,,0.64,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-07-14,0.277,,,0.61,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-07-15,0.3,0.5333041126,0.48,0.61,1.0,1.0,1.0,1.0,-999.0,29.83,-999.0,29.83,-999.0,0.9002223457,8954.0,0.9002223457,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2006-07-16,0.2825,,,0.61,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-07-17,0.2825,0.6175132565,0.55,0.57,1.0,1.0,1.0,1.0,-999.0,30.71,-999.0,30.71,-999.0,0.9219052224,9138.0,0.9219052224,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2006-07-18,0.28,,,0.56,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-07-19,0.28,,,0.57,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-07-20,0.281,0.3553031666,,0.59,1.0,1.0,,1.0,-999.0,33.620000000000005,,33.620000000000005,-999.0,0.6188741167,,0.6188741167,9428025677.0,9428025677.0,,9428025677.0
2006-07-21,0.28049999999999997,0.5053469039,0.51,0.57,1.0,1.0,1.0,1.0,-999.0,33.03,-999.0,33.03,-999.0,0.9111627232,9143.0,0.9111627232,9428025677.0,9430025675.0,9428025677.0,9428025677.0
2006-07-22,0.27649999999999997,,,0.58,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-07-23,0.276,0.45561707209999996,0.54,0.56,1.0,1.0,1.0,1.0,-999.0,34.435,-999.0,34.435,-999.0,0.8757189964000001,9028.0,0.8757189964000001,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2006-07-24,0.276,,,0.52,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-07-25,0.277,0.34608411765,,0.52,1.0,1.0,,1.0,-999.0,35.985,,35.985,-999.0,0.7643887998000001,,0.7643887998000001,9428025677.0,9428025677.0,,9428025677.0
2006-07-26,0.27649999999999997,,,0.5,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-07-27,0.27649999999999997,0.1892108516,0.17,0.49,1.0,1.0,1.0,1.0,-999.0,31.61,-999.0,31.61,-999.0,0.1931526391,2060.0,0.1931526391,9428025677.0,9430025675.0,9430025675.0,9428025677.0
2006-07-28,0.276,,,0.48,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-07-29,0.21,0.3953581493,,0.49,1.0,1.0,,1.0,-999.0,32.28,,32.28,-999.0,0.7704573331,,0.7704573331,9430025675.0,9428025677.0,,9430025675.0
2006-07-30,0.2615,0.5414714788,0.51,0.45,1.0,1.0,1.0,1.0,-999.0,35.39,-999.0,35.39,-999.0,0.8331998932,8120.0,0.8331998932,9428025677.0,9428025677.0,9428025677.0,9428025677.0
2006-07-31,0.264,,,0.52,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-08-01,0.262,,,0.48,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-08-02,0.243,,,0.46,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
2006-08-03,0.24100000000000002,,,0.47,1.0,,,1.0,-999.0,,,,-999.0,,,,9428025677.0,,,9428025677.0
