date,MCD43A3,MOD09GA,MOD10A1,AWS,glacier_fraction_MCD43A3,glacier_fraction_MOD09GA,glacier_fraction_MOD10A1,glacier_fraction,solar_zenith_MCD43A3,solar_zenith_MOD09GA,solar_zenith_MOD10A1,solar_zenith,ndsi_MCD43A3,ndsi_MOD09GA,ndsi_MOD10A1,ndsi,pixel_id_MCD43A3,pixel_id_MOD09GA,pixel_id_MOD10A1,pixel_id
2016-05-30,,,0.5811363636363637,0.657106728,,,0.8893818181816848,0.8893818181816848,,,-999.0,,,,7855.181818181818,7855.181818181818,,,25323026399.0,25323026399.0
2016-05-31,,,0.486764705882353,0.646886878,,,0.902705882352839,0.902705882352839,,,-999.0,,,,7884.470588235294,7884.470588235294,,,25322026397.0,25322026397.0
2016-06-01,0.4132456140350877,0.4695244201288376,0.6414414414414414,0.666093034,0.9064947368421212,0.9158842975206876,0.922663063063066,0.9064947368421212,-999.0,49.862479338842974,-999.0,49.862479338842974,-999.0,0.7404953098234417,7608.477477477478,0.7404953098234417,25322026397.0,25322026397.0,25324026394.0,25322026397.0
2016-06-02,0.4122654867256637,0.5044480596103653,0.4323809523809524,0.644834422,0.9057628318584234,0.9202575342465342,0.9147492063491187,0.9057628318584234,-999.0,43.3054794520548,-999.0,43.3054794520548,-999.0,0.8139862254953415,7692.190476190476,0.8139862254953415,25322026397.0,25322026397.0,25322026398.0,25322026397.0
2016-06-03,0.4034130434782609,0.5143469540329149,0.5820833333333334,0.658187531,0.8917434782608595,0.9041600000001075,0.915666666666645,0.8917434782608595,-999.0,47.8945,-999.0,47.8945,-999.0,0.7933968800245992,8441.25,0.7933968800245992,25322026397.0,25322026400.0,25327026402.0,25322026397.0
2016-06-04,0.39508045977011497,0.44295914554841453,0.5099152542372881,0.662690661,0.8778896551724154,0.9057866666666637,0.8800542372881021,0.8778896551724154,-999.0,43.785444444444444,-999.0,43.785444444444444,-999.0,0.7438514642089242,7694.661016949152,0.7438514642089242,25322026397.0,25322026397.0,25322026400.0,25322026397.0
2016-06-05,0.3762077922077922,0.4825178122089877,0.525625,0.662206361,0.8626545454545415,0.9201636363636202,0.9239500000000265,0.8626545454545415,-999.0,43.96909090909091,-999.0,43.96909090909091,-999.0,0.7295843255615424,7812.178571428572,0.7295843255615424,25322026397.0,25322026397.0,25322026397.0,25322026397.0
2016-06-06,0.3733815789473684,0.49872488186968994,0.557528735632184,0.65363934,0.8688368421052508,0.9109029702970188,0.909337931034489,0.8688368421052508,-999.0,48.04653465346534,-999.0,48.04653465346534,-999.0,0.7694533012941537,7628.218390804598,0.7694533012941537,25322026397.0,25322026397.0,25322026397.0,25322026397.0
2016-06-07,0.38141250000000004,0.5025804849981699,0.44234567901234567,0.651701347,0.8668550000000039,0.8990077922077936,0.8902419753086553,0.8668550000000039,-999.0,42.71454545454545,-999.0,42.71454545454545,-999.0,0.7921277638538093,7947.382716049383,0.7921277638538093,25322026397.0,25322026397.0,25323026396.0,25322026397.0
2016-06-08,0.383,0.44351199245202455,0.6141000000000001,0.662356036,0.8723662650602376,0.9079111111110161,0.920647999999875,0.8723662650602376,-999.0,50.31888888888889,-999.0,50.31888888888889,-999.0,0.6001188403690094,6159.74,0.6001188403690094,25322026397.0,25322026397.0,25322026397.0,25322026397.0
2016-06-09,0.37912500000000005,0.5097376194265768,0.4794736842105263,0.653602621,0.8692049999999899,0.90089499999998,0.912092631578978,0.8692049999999899,-999.0,43.791624999999996,-999.0,43.791624999999996,-999.0,0.7946966404385216,7927.473684210527,0.7946966404385216,25322026397.0,25322026397.0,25322026397.0,25322026397.0
2016-06-10,0.3827283950617284,,0.47,0.659884779,0.8713530864197424,,0.9191000000005218,0.8713530864197424,-999.0,,-999.0,,-999.0,,6126.0,6126.0,25322026397.0,,25322026397.0,25322026397.0
2016-06-11,0.38202439024390245,0.5596677564275155,0.5123943661971831,0.645856836,0.8729219512195017,0.9135513513513166,0.9090309859154851,0.8729219512195017,-999.0,45.54878378378378,-999.0,45.54878378378378,-999.0,0.7998893784446014,7881.549295774648,0.7998893784446014,25322026397.0,25322026397.0,25322026397.0,25322026397.0
2016-06-12,0.38164197530864197,0.39926488557439493,0.42500000000000004,0.679698844,0.8713530864197424,0.9204549019607909,0.903384615384734,0.8713530864197424,-999.0,42.05235294117647,-999.0,42.05235294117647,-999.0,0.28355994777290755,4979.923076923077,0.28355994777290755,25322026397.0,25322026397.0,25323026396.0,25322026397.0
2016-06-13,0.3698048780487805,0.5128775893283247,0.5175409836065574,0.664339896,0.8718439024390052,0.9159135135135251,0.904059016393424,0.8718439024390052,-999.0,47.35202702702703,-999.0,47.35202702702703,-999.0,0.671886414149126,7147.163934426229,0.671886414149126,25322026397.0,25322026398.0,25323026399.0,25322026397.0
2016-06-14,0.3732608695652174,0.4895617487545394,0.480188679245283,0.676271004,0.8847173913043301,0.9319933884297696,0.9310226415094377,0.8847173913043301,-999.0,42.34256198347107,-999.0,42.34256198347107,-999.0,0.8002041306848552,7825.943396226415,0.8002041306848552,25322026397.0,25322026397.0,25322026397.0,25322026397.0
2016-06-15,0.3705833333333333,0.5358904334579245,0.5908974358974359,0.685293622,0.8881333333333173,0.925328155339835,0.9289743589744563,0.8881333333333173,-999.0,49.31029126213592,-999.0,49.31029126213592,-999.0,0.7640803619684541,7567.7692307692305,0.7640803619684541,25322026397.0,25322026397.0,25322026398.0,25322026397.0
2016-06-16,0.36821276595744684,0.4984426052799887,0.4662631578947369,0.680704486,0.8857531914893454,0.908046315789474,0.9043284210526146,0.8857531914893454,-999.0,43.68000000000001,-999.0,43.68000000000001,-999.0,0.7298934454696216,7239.1578947368425,0.7298934454696216,25322026397.0,25322026397.0,25322026400.0,25322026397.0
2016-06-17,0.37565094339622646,0.47085016605512037,0.6469473684210526,0.669207688,0.8994566037735711,0.9307243243243343,0.9290357894737069,0.8994566037735711,-999.0,51.244684684684685,-999.0,51.244684684684685,-999.0,0.7290489380609576,7478.61052631579,0.7290489380609576,25322026397.0,25322026397.0,25323026396.0,25322026397.0
2016-06-18,0.37783809523809525,0.4996861021113902,0.48620689655172417,0.645033084,0.9050819047619015,0.921369411764687,0.9229655172414308,0.9050819047619015,-999.0,44.351058823529414,-999.0,44.351058823529414,-999.0,0.8036986006581177,7719.919540229885,0.8036986006581177,25322026397.0,25322026397.0,25323026396.0,25322026397.0
2016-06-19,0.38475652173913044,0.5925409812548827,0.5736363636363637,0.626500195,0.9069530434782417,0.8973517241378581,0.9275181818183053,0.9069530434782417,-999.0,48.19172413793103,-999.0,48.19172413793103,-999.0,0.8065101421664878,8654.954545454546,0.8065101421664878,25322026397.0,25322026397.0,25323026396.0,25322026397.0
2016-06-20,0.382704347826087,0.4143259930890324,0.48624999999999996,0.610228723,0.9069530434782417,0.9097518987341159,0.9192450000000056,0.9069530434782417,-999.0,44.119367088607596,-999.0,44.119367088607596,-999.0,0.7195014933916468,7813.2125,0.7195014933916468,25322026397.0,25322026398.0,25323026401.0,25322026397.0
2016-06-21,0.3833931623931624,0.4528203877898128,0.4496078431372549,0.583484688,0.9080068376068249,0.9163262135922418,0.9210509803921392,0.9080068376068249,-999.0,42.45300970873786,-999.0,42.45300970873786,-999.0,0.7809771207567332,7973.529411764706,0.7809771207567332,25322026397.0,25322026397.0,25322026397.0,25322026397.0
2016-06-22,0.38322222222222224,0.47091418877453245,0.554186046511628,0.577308423,0.9074769230769174,0.9270624999999545,0.9105162790697561,0.9074769230769174,-999.0,49.72197916666667,-999.0,49.72197916666667,-999.0,0.7716729973323743,7087.0,0.7716729973323743,25322026397.0,25322026397.0,25322026397.0,25322026397.0
2016-06-23,0.3807457627118644,0.5085949617797288,0.4916836734693878,0.580680275,0.9078271186440598,0.9249749999999944,0.9241959183673428,0.9078271186440598,-999.0,43.39666666666667,-999.0,43.39666666666667,-999.0,0.8145953415925461,8193.142857142857,0.8145953415925461,25322026397.0,25322026397.0,25322026397.0,25322026397.0
2016-06-24,0.3809913043478261,0.4777383405856817,0.5902941176470589,0.586959456,0.9083895652173875,0.9274866666667011,0.9254196078431398,0.9083895652173875,-999.0,50.52916666666667,-999.0,50.52916666666667,-999.0,0.7428736812173241,7329.480392156863,0.7428736812173241,25322026397.0,25322026397.0,25322026400.0,25322026397.0
2016-06-25,0.38273913043478264,0.45839213599145673,0.42950704225352115,0.573840938,0.9103895652173946,0.9068619047619014,0.9087492957745903,0.9103895652173946,-999.0,43.97857142857143,-999.0,43.97857142857143,-999.0,0.7871906594218876,7572.380281690141,0.7871906594218876,25322026397.0,25322026397.0,25322026397.0,25322026397.0
2016-06-26,0.3734270833333333,0.4148097620862361,0.6172540983606558,0.562396406,0.9073625000000073,0.9278419354838806,0.9317934426229403,0.9073625000000073,-999.0,52.49637096774194,-999.0,52.49637096774194,-999.0,0.7197933992044143,7078.5901639344265,0.7197933992044143,25322026400.0,25322026397.0,25322026397.0,25322026400.0
2016-06-27,0.3771648351648352,0.4022536461815311,0.33631578947368423,0.586552054,0.9070417582417494,0.8549142857143716,0.8298842105263544,0.9070417582417494,-999.0,46.11714285714285,-999.0,46.11714285714285,-999.0,0.6365586814188238,6124.0526315789475,0.6365586814188238,25322026400.0,25322026400.0,25322026400.0,25322026400.0
