date,MCD43A3,MOD09GA,MOD10A1,AWS,glacier_fraction_MCD43A3,glacier_fraction_MOD09GA,glacier_fraction_MOD10A1,glacier_fraction,solar_zenith_MCD43A3,solar_zenith_MOD09GA,solar_zenith_MOD10A1,solar_zenith,ndsi_MCD43A3,ndsi_MOD09GA,ndsi_MOD10A1,ndsi,pixel_id_MCD43A3,pixel_id_MOD09GA,pixel_id_MOD10A1,pixel_id
2016-06-28,0.216,0.1867128573860347,,0.289650247022581,0.9692000000002198,0.9692000000002198,,0.9692000000002198,-999.0,31.05,,31.05,-999.0,0.6001417936901807,,0.6001417936901807,9073025950.0,9073025950.0,,9073025950.0
2016-06-29,0.223,0.2246147160602499,,0.276528884236837,0.9692000000002198,0.8139333333339868,,0.9692000000002198,-999.0,29.19,,29.19,-999.0,0.6217560290425599,,0.6217560290425599,9073025950.0,9073025950.0,,9073025950.0
2016-06-30,0.223,,,0.278980865566203,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-07-01,0.224,,,0.259017202135103,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-07-02,0.224,,,0.248689196685278,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-07-03,0.225,,0.47,0.257585867086187,0.9692000000002198,,0.6586666666677538,0.9692000000002198,-999.0,,-999.0,,-999.0,,5370.0,5370.0,9073025950.0,,9075025945.0,9073025950.0
2016-07-04,0.225,,,0.357472843156073,0.9692000000002198,,,0.9692000000002198,-999.0,,,,-999.0,,,,9073025950.0,,,9073025950.0
2016-07-08,,0.2652468952934343,,0.249607821990388,,0.9692000000002198,,0.9692000000002198,,30.19,,30.19,,0.1902904204594711,,0.1902904204594711,,9073025950.0,,9073025950.0
2016-07-18,,0.2366593271057941,,0.226876370763702,,0.9692000000002198,,0.9692000000002198,,31.6,,31.6,,0.5248769819573538,,0.5248769819573538,,9073025950.0,,9073025950.0
2016-07-22,,0.2034492642367436,,0.24324263320115,,0.9692000000002198,,0.9692000000002198,,32.15,,32.15,,0.26131850675139,,0.26131850675139,,9073025950.0,,9073025950.0
2016-07-26,,0.2195071255008795,,0.235169134322325,,0.9692000000002198,,0.9692000000002198,,33.77,,33.77,,0.7050921587004061,,0.7050921587004061,,9073025950.0,,9073025950.0
2016-07-27,,0.26179487751314257,,0.240729226203748,,0.8139333333339868,,0.8139333333339868,,33.25,,33.25,,0.22476665216160285,,0.22476665216160285,,9073025950.0,,9073025950.0
2016-07-28,,0.2388469810687041,,0.243456303244673,,0.9692000000002198,,0.9692000000002198,,34.81,,34.81,,0.6582857142857143,,0.6582857142857143,,9073025950.0,,9073025950.0
2016-07-29,,0.09303386776425321,0.12,0.241359208259424,,0.8139333333339868,0.6586666666677538,0.8139333333339868,,36.55,-999.0,36.55,,0.3521385067504329,5615.0,0.3521385067504329,,9073025950.0,9075025945.0,9073025950.0
2016-08-01,,0.3097201880592212,,0.255255784308607,,0.6586666666677538,,0.6586666666677538,,35.02,,35.02,,0.3533555802743789,,0.3533555802743789,,9075025945.0,,9075025945.0
2016-08-02,,0.15415123265361164,,0.263267139900705,,0.8139333333339868,,0.8139333333339868,,35.225,,35.225,,0.43631838920811655,,0.43631838920811655,,9073025950.0,,9073025950.0
2016-08-03,,0.1009815195328334,,0.248215505905194,,0.9692000000002198,,0.9692000000002198,,35.2,,35.2,,0.383153894870171,,0.383153894870171,,9073025950.0,,9073025950.0
2016-08-05,0.17,0.185885092245813,,0.25078273186947,0.9692000000002198,0.6586666666677538,,0.9692000000002198,-999.0,35.54,,35.54,-999.0,0.0166282936812484,,0.0166282936812484,9073025950.0,9075025945.0,,9073025950.0
2016-08-06,0.17,0.21328951869578525,,0.242430780852578,0.9692000000002198,0.8139333333339868,,0.9692000000002198,-999.0,37.385000000000005,,37.385000000000005,-999.0,0.6753186950203017,,0.6753186950203017,9073025950.0,9073025950.0,,9073025950.0
2016-08-07,,0.1402375115129469,0.15,0.237120252251398,,0.8139333333339868,0.6586666666677538,0.8139333333339868,,42.09,-999.0,42.09,,0.009093783305541545,6986.0,0.009093783305541545,,9073025950.0,9075025945.0,9073025950.0
2016-08-11,,0.1188771384695359,,0.242009230997101,,0.6586666666677538,,0.6586666666677538,,37.9,,37.9,,0.6825588412794207,,0.6825588412794207,,9075025945.0,,9075025945.0
2016-08-15,,0.24544652480584833,,0.24745893539219,,0.8139333333339868,,0.8139333333339868,,40.26,,40.26,,0.8591034454292017,,0.8591034454292017,,9073025950.0,,9073025950.0
2016-08-17,,0.21055348229324922,,0.238283446546182,,0.8139333333339868,,0.8139333333339868,,41.63,,41.63,,0.7560151539124167,,0.7560151539124167,,9073025950.0,,9073025950.0
2016-08-19,,,0.21,0.272742691037199,,,0.9692000000002198,0.9692000000002198,,,-999.0,,,,6326.0,6326.0,,,9073025950.0,9073025950.0
2016-08-20,,0.1715805655788153,,0.257019334564466,,0.9692000000002198,,0.9692000000002198,,40.9,,40.9,,0.3943217665615142,,0.3943217665615142,,9073025950.0,,9073025950.0
2016-08-25,,0.8718714406769101,0.21,0.247603328173105,,0.6586666666677538,0.9692000000002198,0.6586666666677538,,42.0,-999.0,42.0,,0.4157763127983632,1955.0,0.4157763127983632,,9075025945.0,9073025950.0,9075025945.0
2016-08-28,,0.2877505310391416,,0.280563525930102,,0.9692000000002198,,0.9692000000002198,,43.04,,43.04,,0.4334438654666035,,0.4334438654666035,,9073025950.0,,9073025950.0
2016-08-30,,0.12760943719017726,0.10500000000000001,0.248878155117273,,0.8139333333339868,0.8139333333339868,0.8139333333339868,,43.59,-999.0,43.59,,0.3945894813961073,5457.5,0.3945894813961073,,9073025950.0,9073025950.0,9073025950.0
